ShipmentID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Customer_id,Delivery_start,Delivery_end
4832,F,Ship,3,1,228,low,F,5,4456,1,433,2022-03-22,2022-04-30
4833,A,Ship,4,5,140,medium,F,8,4956,0,430,2022-05-23,2022-06-21
4834,B,Ship,4,3,251,medium,M,5,4206,0,440,2022-05-24,2022-06-17
4835,C,Ship,3,3,153,medium,M,5,4578,1,489,2022-11-10,2022-12-02
4836,F,Ship,4,4,176,medium,F,1,5793,0,15,2022-02-01,2022-02-13
4837,D,Ship,4,3,206,medium,F,4,5194,1,51,2022-12-08,2023-01-14
4838,F,Ship,3,3,189,low,F,9,4690,0,33,2022-11-18,2022-12-26
4839,A,Ship,2,2,251,medium,F,1,4165,1,149,2022-10-27,2022-12-09
4840,B,Ship,4,3,155,low,F,1,4360,1,431,2022-03-22,2022-03-23
4841,C,Ship,6,4,260,medium,M,2,4687,1,355,2022-08-19,2022-08-24
4842,F,Ship,5,1,156,medium,F,4,4821,0,355,2022-08-15,2022-09-01
4843,D,Ship,4,2,225,medium,M,7,5241,1,10,2022-03-28,2022-04-13
4844,F,Ship,6,5,284,medium,M,8,5346,1,384,2022-10-06,2022-11-17
4845,A,Ship,5,3,263,low,M,3,4474,1,455,2022-07-31,2022-08-06
4846,B,Ship,3,3,238,medium,M,2,5512,0,448,2022-03-31,2022-04-09
4847,C,Ship,5,4,267,low,M,7,5292,0,277,2022-12-16,2023-01-06
4848,F,Ship,3,3,101,medium,M,9,4860,0,3,2022-04-04,2022-04-26
4849,D,Ship,3,1,175,medium,M,1,4872,0,419,2022-12-21,2023-01-28
4850,F,Ship,4,5,261,low,M,3,4119,0,452,2022-03-12,2022-03-15
4851,A,Ship,5,3,150,low,M,10,4799,1,215,2022-12-19,2023-01-02
4852,B,Ship,3,5,206,medium,F,2,5829,1,57,2022-02-07,2022-03-02
4853,C,Ship,4,4,254,low,F,10,4827,0,82,2022-05-20,2022-06-14
4854,F,Ship,4,2,159,low,M,5,4985,1,85,2022-09-30,2022-10-03
4855,D,Ship,2,5,284,medium,M,6,4575,0,242,2022-09-17,2022-10-25
4856,F,Ship,3,1,170,low,M,9,4112,0,186,2022-03-10,2022-04-01
4857,A,Ship,4,5,245,low,F,7,4297,0,89,2022-03-16,2022-04-08
4858,B,Ship,4,5,152,medium,M,5,5191,0,79,2022-06-17,2022-08-01
4859,C,Ship,5,4,193,high,F,4,5757,1,121,2022-11-19,2022-12-06
4860,F,Ship,5,3,231,low,M,8,5743,1,401,2022-05-09,2022-05-20
4861,D,Ship,4,1,212,low,M,3,4896,0,110,2022-10-29,2022-11-22
4862,F,Ship,3,4,185,medium,M,8,5449,1,65,2022-07-01,2022-07-05
4863,A,Ship,4,3,223,low,F,10,5560,1,480,2022-11-02,2022-11-27
4864,B,Ship,4,1,241,medium,M,9,5360,0,53,2022-12-17,2023-01-04
4865,C,Ship,5,4,215,low,F,5,5552,1,361,2022-12-17,2023-01-30
4866,F,Ship,4,5,261,medium,M,6,5920,0,282,2022-05-14,2022-05-17
4867,D,Ship,4,3,158,medium,F,7,4344,1,126,2022-11-22,2022-11-23
4868,F,Ship,3,3,166,medium,F,8,5871,0,357,2022-11-23,2022-12-16
4869,A,Ship,4,3,280,high,M,8,4525,0,160,2022-10-03,2022-10-11
4870,B,Ship,3,2,264,low,F,8,5831,0,451,2022-02-27,2022-03-15
4871,C,Ship,3,3,204,medium,M,6,5612,0,109,2022-12-25,2023-02-07
4872,F,Ship,4,4,261,medium,F,9,5306,1,395,2022-12-24,2023-01-10
4873,D,Ship,6,4,138,medium,F,4,4225,0,494,2022-08-15,2022-09-12
4874,F,Ship,4,4,225,medium,M,10,4829,1,249,2022-02-01,2022-02-23
4875,A,Ship,4,4,238,low,M,1,4753,0,466,2022-03-02,2022-03-28
4876,B,Ship,4,5,234,medium,F,3,5142,1,23,2022-04-13,2022-04-23
4877,C,Ship,4,2,237,low,F,7,4785,0,25,2022-07-01,2022-07-15
4878,F,Ship,3,3,165,medium,F,4,5924,1,87,2022-04-13,2022-04-19
4879,D,Ship,2,1,148,low,M,10,5939,1,6,2022-05-28,2022-07-03
4880,F,Ship,5,1,148,high,M,2,5821,1,397,2022-02-22,2022-03-05
4881,A,Ship,3,3,218,low,F,4,5086,1,354,2022-08-17,2022-09-09
4882,B,Ship,4,5,218,low,M,5,4364,1,382,2022-11-01,2022-11-27
4883,C,Ship,4,3,181,low,F,8,5106,0,378,2022-11-05,2022-11-07
4884,F,Ship,2,1,138,low,M,8,4932,1,432,2022-08-14,2022-08-21
4885,D,Ship,3,4,206,high,M,5,4022,0,233,2022-05-08,2022-06-09
4886,F,Ship,5,1,172,high,F,7,5165,0,473,2022-05-11,2022-06-20
4887,A,Ship,4,2,160,high,F,5,4343,0,204,2022-06-09,2022-06-24
4888,B,Ship,5,2,225,low,M,1,4328,1,211,2022-10-19,2022-11-27
4889,C,Ship,6,5,206,low,M,2,4014,1,60,2022-02-27,2022-04-11
4890,F,Ship,5,5,232,low,F,2,4545,1,86,2022-03-25,2022-03-30
4891,D,Ship,3,4,232,low,F,6,4050,0,420,2022-08-19,2022-09-15
4892,F,Ship,3,4,197,low,F,3,4865,0,138,2022-11-13,2022-12-28
4893,A,Ship,5,1,246,low,F,3,5013,0,3,2022-06-04,2022-06-25
4894,B,Ship,3,4,241,medium,M,3,4047,0,261,2022-03-13,2022-04-13
4895,C,Ship,6,5,211,medium,F,4,4032,0,342,2022-11-22,2022-12-12
4896,F,Ship,3,3,162,low,F,9,4903,0,64,2022-10-17,2022-11-01
4897,D,Ship,3,1,264,low,M,10,4265,0,453,2022-08-30,2022-09-19
4898,F,Ship,5,3,211,low,F,5,5087,0,144,2022-06-03,2022-07-11
4899,A,Ship,4,5,159,low,F,7,4063,0,492,2022-07-11,2022-08-25
4900,B,Ship,5,5,166,high,F,2,4562,1,262,2022-04-25,2022-05-28
4901,C,Ship,4,4,163,medium,M,1,4584,0,172,2022-06-21,2022-07-17
4902,F,Ship,4,3,164,low,M,3,5735,0,479,2022-08-17,2022-08-24
4903,D,Ship,5,1,255,high,M,6,4044,1,102,2022-10-06,2022-10-29
4904,F,Ship,4,3,153,medium,F,6,5748,0,431,2022-09-10,2022-09-28
4905,A,Ship,3,1,165,low,M,6,4445,0,316,2022-11-10,2022-11-19
4906,B,Road,3,2,162,medium,M,6,4505,1,342,2022-11-05,2022-11-21
4907,C,Road,3,1,223,low,M,8,5318,0,254,2022-08-20,2022-09-19
4908,F,Road,3,4,200,medium,F,6,4751,1,170,2022-02-09,2022-02-28
4909,D,Road,3,5,194,medium,F,3,4435,1,393,2022-12-21,2022-12-29
4910,F,Road,3,1,257,low,M,6,4897,1,82,2022-05-19,2022-06-27
4911,A,Road,2,1,188,low,M,5,5250,0,488,2022-08-05,2022-08-24
4912,B,Road,3,4,221,medium,F,1,5391,0,406,2022-06-03,2022-07-17
4913,C,Road,4,4,193,low,F,6,4855,1,468,2022-12-04,2023-01-05
4914,F,Road,3,1,166,low,M,2,5710,1,466,2022-02-14,2022-03-14
4915,D,Road,4,4,212,medium,M,8,4239,0,31,2022-02-24,2022-04-09
4916,F,Road,3,2,252,medium,M,7,4507,0,255,2022-12-14,2022-12-25
4917,A,Road,3,1,155,low,M,7,4221,1,270,2022-02-25,2022-03-06
4918,B,Road,4,5,244,medium,F,2,5365,1,311,2022-04-06,2022-05-15
4919,C,Road,3,3,162,medium,M,7,5719,1,86,2022-07-26,2022-08-07
4920,F,Road,2,1,228,medium,M,10,4854,1,267,2022-06-02,2022-07-10
4921,D,Road,4,3,208,medium,F,3,4837,1,245,2022-05-19,2022-06-26
4922,F,Road,5,3,156,medium,M,7,4293,0,322,2022-11-11,2022-12-09
4923,A,Road,3,1,209,high,F,1,5779,1,469,2022-05-30,2022-07-12
4924,B,Road,4,5,203,medium,F,8,4450,1,110,2022-07-01,2022-07-02
4925,C,Road,4,4,196,high,F,7,4622,0,281,2022-07-08,2022-07-17
4926,F,Road,4,4,256,low,M,8,4398,0,423,2022-06-16,2022-06-22
4927,D,Road,4,5,159,medium,F,4,4816,0,445,2022-09-19,2022-10-01
4928,F,Flight,5,5,137,low,M,4,5888,0,476,2022-03-11,2022-03-30
4929,A,Flight,2,5,271,low,M,4,5775,0,294,2022-05-05,2022-06-18
4930,B,Flight,5,1,264,medium,F,3,4056,1,455,2022-12-03,2022-12-24
4931,C,Flight,2,2,264,medium,M,1,4518,0,386,2022-02-14,2022-02-23
4932,F,Flight,4,3,205,medium,M,10,4178,1,207,2022-05-20,2022-07-01
4933,D,Flight,5,1,266,low,M,10,5858,0,132,2022-09-09,2022-10-16
4934,F,Flight,5,4,200,medium,F,8,5206,1,411,2022-08-12,2022-08-18
4935,A,Flight,4,4,154,medium,F,10,4361,1,43,2022-12-11,2023-01-10
4936,B,Flight,3,2,178,low,M,4,5119,1,492,2022-01-22,2022-02-06
4937,C,Flight,5,2,198,low,F,7,5768,1,392,2022-12-30,2023-01-30
4938,F,Flight,3,4,218,medium,M,2,5973,0,480,2022-01-11,2022-02-22
4939,D,Flight,4,4,185,high,F,6,4238,1,84,2022-09-23,2022-10-02
4940,F,Flight,3,4,235,low,M,4,5498,0,175,2022-03-21,2022-03-23
4941,A,Flight,3,5,251,high,F,4,4156,1,158,2022-08-11,2022-09-12
4942,B,Flight,5,2,275,low,F,9,5168,1,376,2022-11-04,2022-11-20
4943,C,Flight,5,2,156,low,M,9,5237,0,163,2022-02-23,2022-03-08
4944,F,Flight,3,5,135,low,M,3,4938,0,205,2022-10-06,2022-10-31
4945,D,Flight,4,1,143,medium,M,4,4283,0,366,2022-04-30,2022-06-03
4946,F,Flight,5,1,240,high,M,10,5277,0,145,2022-03-06,2022-04-10
4947,A,Flight,5,2,131,low,F,4,4600,1,377,2022-06-12,2022-07-17
4948,B,Flight,4,5,142,medium,M,2,5692,0,426,2022-08-17,2022-08-19
4949,C,Flight,5,4,275,low,F,7,4597,0,449,2022-02-11,2022-02-13
4950,F,Ship,5,5,137,low,M,5,5914,1,15,2022-02-02,2022-02-23
4951,D,Ship,3,3,165,medium,M,3,4235,0,378,2022-02-11,2022-03-18
4952,F,Ship,5,4,250,low,F,10,4277,0,223,2022-01-10,2022-02-24
4953,A,Ship,4,2,242,medium,M,10,4721,0,419,2022-10-08,2022-10-19
4954,B,Ship,3,3,181,medium,F,3,5620,1,19,2022-12-30,2023-01-14
4955,C,Ship,4,4,211,medium,M,5,4812,0,290,2022-12-28,2023-01-24
4956,F,Ship,2,2,177,low,M,8,5878,1,323,2022-01-22,2022-03-06
4957,D,Ship,3,3,135,medium,M,2,5860,0,393,2022-07-18,2022-07-30
4958,F,Ship,6,4,151,low,F,10,5414,1,486,2022-08-17,2022-09-07
4959,A,Ship,5,4,250,low,F,1,4343,0,275,2022-05-29,2022-06-14
4960,B,Ship,5,5,191,medium,F,10,4933,1,399,2022-11-05,2022-11-11
4961,C,Ship,2,4,158,medium,F,2,4303,1,53,2022-11-26,2022-12-03
4962,F,Ship,3,3,229,medium,F,1,5670,0,404,2022-12-01,2022-12-08
4963,D,Ship,4,5,169,low,M,6,4168,1,186,2022-11-24,2022-12-18
4964,F,Ship,5,1,164,low,M,7,4540,1,171,2022-05-01,2022-05-04
4965,A,Ship,4,1,177,medium,M,6,5566,0,491,2022-12-19,2023-01-14
4966,B,Ship,4,4,193,medium,M,8,4715,1,262,2022-01-14,2022-02-06
4967,C,Ship,4,1,198,medium,F,1,4090,0,226,2022-03-05,2022-04-04
4968,F,Ship,3,1,268,low,M,2,4746,1,162,2022-03-31,2022-05-11
4969,D,Ship,3,3,269,high,M,8,5910,0,167,2022-02-09,2022-02-11
4970,F,Ship,4,3,275,low,F,3,4824,0,200,2022-10-31,2022-12-07
4971,A,Ship,5,5,233,high,M,5,5330,0,376,2022-01-13,2022-02-14
4972,B,Ship,2,5,259,low,M,3,4770,1,303,2022-11-22,2023-01-02
4973,C,Ship,3,5,239,low,F,8,5791,1,0,2022-10-09,2022-10-25
4974,F,Ship,3,2,134,medium,F,3,5232,0,91,2022-03-04,2022-03-29
4975,D,Ship,5,4,131,low,M,7,4471,0,405,2022-04-01,2022-04-12
4976,F,Ship,4,2,194,medium,M,10,5995,0,274,2022-07-15,2022-08-10
4977,A,Ship,4,5,261,high,F,2,4954,1,202,2022-06-07,2022-07-05
4978,B,Ship,4,2,254,high,M,7,5820,0,257,2022-09-26,2022-09-30
4979,C,Ship,4,1,161,low,F,2,5734,0,478,2022-01-13,2022-02-18
4980,F,Ship,4,5,227,low,M,7,4414,0,425,2022-09-28,2022-10-27
4981,D,Ship,3,1,165,high,F,10,4208,0,311,2022-03-21,2022-03-23
4982,F,Ship,3,2,156,medium,F,9,5313,1,313,2022-08-20,2022-09-29
4983,A,Ship,3,3,262,high,F,9,5097,0,261,2022-04-17,2022-04-25
4984,B,Ship,4,3,263,low,M,4,4150,1,4,2022-05-04,2022-05-21
4985,C,Ship,4,2,196,low,M,1,5172,1,10,2022-05-13,2022-06-04
4986,F,Ship,6,1,152,low,F,3,1340,0,103,2022-11-16,2022-11-27
4987,D,Ship,7,1,278,low,M,10,1508,1,478,2022-04-08,2022-04-24
4988,F,Ship,6,4,260,medium,M,1,1726,0,91,2022-03-12,2022-04-17
4989,A,Ship,6,5,254,low,M,7,1674,0,111,2022-12-16,2023-01-15
4990,B,Ship,2,4,151,low,F,2,1150,0,400,2022-10-18,2022-11-16
4991,C,Ship,2,3,198,medium,F,6,1996,0,98,2022-01-03,2022-02-15
4992,F,Ship,6,2,243,low,M,9,1258,1,168,2022-02-19,2022-02-28
4993,D,Ship,6,2,245,low,F,10,1448,0,350,2022-05-13,2022-06-03
4994,F,Ship,3,5,268,low,F,6,5603,0,448,2022-09-13,2022-09-21
4995,A,Ship,3,3,269,high,F,6,4260,1,80,2022-03-19,2022-03-30
4996,B,Ship,4,4,275,low,M,10,5674,1,315,2022-05-12,2022-05-27
4997,C,Ship,5,2,233,high,M,7,5323,1,36,2022-04-09,2022-05-09
4998,F,Ship,2,2,259,low,M,6,4840,1,483,2022-11-06,2022-12-19
4999,D,Ship,3,3,239,low,M,7,4501,1,154,2022-09-14,2022-09-24
5000,F,Ship,3,3,134,medium,F,8,4950,0,353,2022-10-23,2022-11-12
5001,A,Ship,5,3,131,low,F,5,4149,1,24,2022-04-19,2022-04-22
5002,B,Ship,4,5,194,medium,F,9,4843,1,58,2022-09-20,2022-10-30
5003,C,Ship,4,2,261,high,M,1,4931,0,350,2022-05-18,2022-06-03
5004,F,Ship,4,5,254,high,M,7,5524,1,393,2022-04-10,2022-04-27
5005,D,Ship,4,3,161,low,M,6,5560,1,111,2022-06-28,2022-07-22
5006,F,Ship,4,4,227,low,F,7,4916,0,495,2022-10-17,2022-11-06
5007,A,Ship,3,4,165,high,M,10,4910,0,236,2022-11-29,2022-12-09
5008,B,Ship,3,3,156,medium,M,2,5467,0,433,2022-07-16,2022-08-24
5009,C,Ship,3,2,262,high,M,5,5985,1,47,2022-11-16,2022-12-26
5010,F,Ship,4,3,263,low,F,3,5253,0,216,2022-06-11,2022-07-16
5011,D,Ship,4,3,196,low,F,10,4194,1,331,2022-04-16,2022-05-14
5012,F,Ship,6,2,152,low,M,6,1711,0,392,2022-04-30,2022-06-04
5013,A,Ship,7,3,278,low,F,8,1909,1,160,2022-08-04,2022-08-16
5014,B,Ship,6,5,260,medium,F,10,1799,0,84,2022-06-17,2022-06-29
5015,C,Ship,6,2,254,low,M,4,1392,0,197,2022-07-05,2022-07-29
5016,F,Ship,2,3,151,low,F,3,1353,1,327,2022-08-19,2022-09-15
5017,D,Ship,2,3,198,medium,F,6,1730,1,478,2022-05-29,2022-07-06
5018,F,Ship,5,2,285,medium,F,7,1666,1,449,2022-02-23,2022-03-28
5019,A,Ship,7,1,306,medium,M,5,1467,0,172,2022-08-25,2022-09-13
5020,B,Ship,6,4,291,low,F,5,1327,0,433,2022-07-13,2022-08-12
5021,C,Ship,6,3,292,low,M,8,1925,0,380,2022-06-10,2022-06-22
5022,F,Ship,6,2,293,low,F,3,1969,0,284,2022-10-02,2022-11-11
5023,D,Ship,6,4,275,low,F,3,1182,0,9,2022-06-22,2022-07-18
5024,F,Ship,6,5,274,low,M,6,1066,0,479,2022-03-20,2022-04-04
5025,A,Ship,7,2,310,low,F,7,1294,0,269,2022-10-14,2022-11-28
5026,B,Ship,6,5,292,low,M,4,1762,1,309,2022-03-04,2022-03-18
5027,C,Ship,6,3,256,low,F,1,1980,0,2,2022-07-24,2022-08-25
5028,F,Ship,7,4,295,low,M,5,1239,0,230,2022-01-31,2022-02-04
5029,D,Ship,3,5,149,medium,M,5,1023,0,369,2022-04-04,2022-04-23
5030,F,Ship,6,5,294,medium,F,2,1273,1,59,2022-02-01,2022-02-15
5031,A,Ship,6,3,281,medium,F,7,1599,1,237,2022-04-09,2022-04-11
5032,B,Ship,6,4,294,medium,M,6,1112,0,201,2022-10-03,2022-10-16
5033,C,Ship,6,5,249,low,F,8,1274,0,13,2022-12-06,2022-12-13
5034,F,Ship,6,5,276,medium,F,6,1005,1,43,2022-12-11,2022-12-29
5035,D,Ship,7,5,284,medium,F,8,1148,1,224,2022-06-27,2022-07-02
5036,F,Ship,4,5,134,low,F,1,1008,0,4,2022-01-16,2022-02-03
5037,A,Ship,6,3,271,medium,F,1,1733,0,406,2022-02-02,2022-02-28
5038,B,Ship,6,2,244,medium,F,1,1406,1,36,2022-09-29,2022-11-09
5039,C,Ship,6,1,264,low,M,10,1960,0,253,2022-04-11,2022-04-29
5040,F,Ship,6,5,275,low,M,8,1553,1,45,2022-04-02,2022-04-14
5041,D,Ship,7,3,310,medium,F,7,1989,0,331,2022-09-09,2022-10-01
5042,F,Ship,6,2,301,medium,F,3,1586,0,328,2022-10-27,2022-11-05
5043,A,Road,6,3,247,medium,F,9,1011,0,116,2022-06-04,2022-06-20
5044,B,Road,4,2,224,low,M,9,5603,1,92,2022-11-17,2022-12-08
5045,C,Road,3,5,242,low,F,6,5635,0,439,2022-04-08,2022-04-16
5046,F,Road,4,1,145,low,F,2,5209,0,495,2022-03-07,2022-04-06
5047,D,Road,4,1,150,low,M,5,4140,0,485,2022-04-29,2022-05-21
5048,F,Road,4,4,266,low,M,4,5905,0,402,2022-02-13,2022-02-24
5049,A,Road,5,1,260,low,M,4,5580,0,362,2022-01-14,2022-01-16
5050,B,Road,4,1,259,medium,M,5,4435,1,397,2022-03-12,2022-04-21
5051,C,Road,4,3,192,low,F,10,4068,0,397,2022-12-12,2023-01-23
5052,F,Road,3,1,149,medium,M,5,4805,1,290,2022-12-08,2023-01-09
5053,D,Road,4,1,133,medium,M,1,5274,1,48,2022-07-24,2022-08-24
5054,F,Road,4,4,145,medium,F,3,5424,1,155,2022-05-04,2022-05-17
5055,A,Road,3,4,186,high,M,1,5922,1,359,2022-05-31,2022-06-07
5056,B,Road,5,3,267,medium,F,8,5786,1,18,2022-04-25,2022-05-23
5057,C,Road,3,3,157,medium,F,2,5684,0,410,2022-11-04,2022-11-22
5058,F,Road,4,2,174,low,F,3,5920,0,248,2022-04-12,2022-05-22
5059,D,Road,4,4,216,low,F,4,5984,0,287,2022-05-29,2022-06-07
5060,F,Road,4,3,143,low,F,2,4693,0,481,2022-04-19,2022-04-22
5061,A,Road,5,1,135,low,M,3,4939,1,111,2022-01-08,2022-02-18
5062,B,Road,4,2,222,low,M,4,5919,0,224,2022-08-12,2022-09-23
5063,C,Road,6,2,140,high,M,1,4053,0,148,2022-06-16,2022-07-12
5064,F,Road,4,2,209,medium,F,9,5131,0,387,2022-01-07,2022-02-12
5065,D,Flight,3,5,162,low,M,4,4495,0,24,2022-03-04,2022-03-28
5066,F,Flight,5,2,152,medium,M,6,5596,0,378,2022-01-09,2022-02-12
5067,A,Flight,4,2,236,medium,M,9,4725,0,154,2022-06-25,2022-07-05
5068,B,Flight,4,5,192,low,F,10,4691,0,261,2022-09-10,2022-10-05
5069,C,Flight,5,2,233,high,F,4,4140,0,192,2022-07-07,2022-08-05
5070,F,Flight,3,5,156,medium,F,2,4190,1,187,2022-11-25,2023-01-02
5071,D,Flight,5,1,257,medium,M,7,4133,0,231,2022-03-25,2022-03-30
5072,F,Flight,4,5,228,low,M,4,4750,0,115,2022-08-21,2022-09-02
5073,A,Flight,5,1,262,high,M,9,5008,0,184,2022-03-13,2022-03-26
5074,B,Flight,3,1,203,low,M,2,4647,1,415,2022-03-24,2022-05-01
5075,C,Flight,4,5,217,medium,F,3,5966,0,440,2022-08-18,2022-10-02
5076,F,Flight,3,1,197,medium,F,6,5919,0,346,2022-07-13,2022-07-14
5077,D,Flight,3,5,217,low,M,9,4306,0,137,2022-02-26,2022-03-07
5078,F,Flight,3,2,200,medium,F,4,4918,0,243,2022-11-22,2022-12-11
5079,A,Flight,4,3,181,medium,M,10,4541,1,430,2022-04-21,2022-05-28
5080,B,Flight,4,1,212,low,M,2,4353,1,198,2022-05-22,2022-05-26
5081,C,Flight,5,3,217,low,F,4,5588,0,120,2022-01-06,2022-01-29
5082,F,Flight,5,4,240,medium,F,2,5215,0,81,2022-09-28,2022-10-02
5083,D,Flight,3,1,161,low,M,9,4865,1,400,2022-05-28,2022-06-23
5084,F,Flight,3,4,157,medium,F,6,5611,0,180,2022-04-05,2022-04-24
5085,A,Flight,4,5,133,medium,M,4,5180,1,19,2022-05-20,2022-06-28
5086,B,Flight,4,3,138,low,F,2,5593,0,260,2022-01-25,2022-03-01
5087,C,Ship,4,3,158,high,M,1,5089,1,93,2022-10-13,2022-10-25
5088,F,Ship,5,2,243,high,M,2,5734,1,155,2022-01-18,2022-01-22
5089,D,Ship,3,2,189,medium,M,2,4718,0,222,2022-02-11,2022-03-21
5090,F,Ship,2,4,272,medium,M,4,4632,0,350,2022-11-22,2022-12-08
5091,A,Ship,4,4,168,low,M,6,5488,1,237,2022-07-20,2022-08-11
5092,B,Ship,4,4,157,medium,F,10,5041,1,8,2022-09-19,2022-10-01
5093,C,Ship,3,5,217,medium,F,6,5182,0,26,2022-12-12,2023-01-23
5094,F,Ship,5,3,237,low,F,8,5432,0,302,2022-10-17,2022-11-29
5095,D,Ship,4,3,133,low,M,9,4145,0,96,2022-02-05,2022-02-20
5096,F,Ship,3,4,243,medium,M,1,5840,1,128,2022-04-11,2022-04-27
5097,A,Ship,5,3,273,medium,M,2,4186,1,349,2022-12-06,2022-12-13
5098,B,Ship,5,4,202,low,F,6,5230,1,113,2022-03-22,2022-03-27
5099,C,Ship,5,5,240,low,F,7,4409,1,333,2022-05-14,2022-05-31
5100,F,Ship,3,5,275,low,M,6,5148,0,320,2022-11-04,2022-11-25
5101,D,Ship,3,5,274,medium,M,5,4710,1,208,2022-12-26,2023-01-22
5102,F,Ship,4,3,272,low,F,4,5654,0,381,2022-02-16,2022-04-02
5103,A,Ship,2,4,126,medium,M,2,5461,0,74,2022-08-29,2022-09-06
5104,B,Ship,5,3,215,medium,F,10,5194,1,494,2022-02-03,2022-02-07
5105,C,Ship,2,5,175,low,F,8,4269,0,329,2022-03-19,2022-04-28
5106,F,Ship,4,3,149,medium,M,5,5456,1,489,2022-12-20,2022-12-29
5107,D,Ship,6,1,145,medium,F,1,4346,1,242,2022-01-12,2022-02-20
5108,F,Ship,6,1,257,medium,F,3,5656,1,330,2022-02-08,2022-03-13
5109,A,Ship,4,3,136,medium,M,10,4299,1,164,2022-07-16,2022-07-22
5110,B,Ship,5,3,163,low,M,6,4349,0,133,2022-03-10,2022-03-13
5111,C,Ship,3,4,256,low,M,7,5013,1,66,2022-09-20,2022-10-14
5112,F,Ship,3,3,141,low,F,7,4954,1,2,2022-09-27,2022-10-19
5113,D,Ship,4,3,196,medium,F,4,4203,1,499,2022-08-14,2022-08-30
5114,F,Ship,5,4,154,low,F,5,5528,0,381,2022-12-23,2023-01-20
5115,A,Ship,5,3,197,medium,F,2,4678,1,286,2022-09-04,2022-09-10
5116,B,Ship,3,2,207,medium,F,1,4369,0,353,2022-03-06,2022-04-09
5117,C,Ship,4,1,258,low,M,5,5664,0,332,2022-03-16,2022-03-21
5118,F,Ship,3,3,270,high,F,7,4690,1,56,2022-08-01,2022-09-02
5119,D,Ship,5,2,139,low,F,9,5070,1,422,2022-04-08,2022-05-12
5120,F,Ship,3,5,197,low,M,4,5423,0,90,2022-09-08,2022-10-04
5121,A,Ship,5,2,176,low,M,9,5656,0,443,2022-04-17,2022-05-02
5122,B,Ship,3,1,206,medium,M,5,5676,1,68,2022-10-26,2022-11-01
5123,C,Ship,4,5,176,medium,M,6,5061,0,0,2022-12-17,2023-01-26
5124,F,Ship,2,4,208,medium,F,6,4226,1,277,2022-03-09,2022-04-10
5125,D,Ship,3,3,154,medium,F,1,5746,1,198,2022-03-30,2022-05-08
5126,F,Ship,2,2,206,low,F,7,5203,0,381,2022-11-21,2022-12-10
5127,A,Ship,3,5,253,low,M,8,5476,1,132,2022-11-17,2022-12-07
5128,B,Ship,4,5,270,medium,F,2,5272,0,208,2022-11-27,2022-11-28
5129,C,Ship,3,3,271,high,M,3,4006,1,484,2022-10-06,2022-11-05
5130,F,Ship,2,1,108,low,M,4,5924,1,442,2022-05-15,2022-06-23
5131,D,Ship,4,5,172,medium,M,7,4559,0,427,2022-08-01,2022-08-11
5132,F,Ship,5,1,265,high,M,5,4951,1,479,2022-05-07,2022-06-21
5133,A,Ship,4,4,208,medium,F,7,5401,0,417,2022-02-08,2022-03-10
5134,B,Ship,4,5,261,high,M,3,4885,1,466,2022-09-06,2022-10-13
5135,C,Ship,4,4,197,medium,F,1,5211,0,14,2022-09-05,2022-10-06
5136,F,Ship,4,4,240,medium,F,4,5101,0,458,2022-10-12,2022-11-21
5137,D,Ship,4,1,273,low,M,1,4857,0,236,2022-09-21,2022-10-21
5138,F,Ship,3,5,180,medium,M,1,5940,1,66,2022-09-15,2022-10-14
5139,A,Ship,4,2,136,medium,F,7,4305,1,286,2022-03-05,2022-03-22
5140,B,Ship,3,4,222,medium,F,10,4579,1,239,2022-03-27,2022-04-22
5141,C,Ship,4,5,231,medium,M,9,5528,0,95,2022-12-04,2022-12-30
5142,F,Ship,4,5,240,low,M,8,4558,0,67,2022-06-15,2022-07-10
5143,D,Ship,4,1,152,low,M,10,5974,0,416,2022-07-12,2022-08-12
5144,F,Ship,5,2,206,medium,F,2,5627,1,97,2022-09-07,2022-09-29
5145,A,Ship,2,3,274,medium,F,10,4798,1,381,2022-03-28,2022-04-08
5146,B,Ship,5,4,97,high,M,7,5509,1,434,2022-06-12,2022-07-23
5147,C,Ship,3,4,243,medium,F,10,4076,0,347,2022-10-02,2022-10-31
5148,F,Ship,3,4,106,medium,F,7,4621,0,184,2022-11-18,2022-12-29
5149,D,Ship,5,3,241,low,F,2,5587,1,195,2022-03-12,2022-03-29
5150,F,Ship,3,1,217,medium,F,1,5761,1,406,2022-08-02,2022-08-27
5151,A,Ship,4,1,241,medium,M,5,5080,0,307,2022-03-06,2022-03-13
5152,B,Ship,4,3,213,low,M,6,5447,0,79,2022-08-15,2022-09-02
5153,C,Ship,3,1,134,medium,M,10,4200,0,224,2022-12-20,2023-01-22
5154,F,Ship,3,4,162,medium,F,8,4972,0,425,2022-07-05,2022-07-26
5155,D,Ship,2,4,193,low,M,7,5552,1,273,2022-07-22,2022-08-11
5156,F,Ship,4,3,138,medium,M,9,5297,1,48,2022-10-09,2022-11-22
5157,A,Ship,5,4,181,medium,M,2,5324,0,229,2022-03-13,2022-04-13
5158,B,Ship,4,2,274,low,M,10,4361,0,358,2022-12-25,2023-01-05
5159,C,Ship,4,3,254,high,F,3,4930,0,80,2022-11-09,2022-11-22
